date,order_id,customer_id,picker_id,article_id,quantity,line_weight,kolli_volume,aisle,house,picklocation,start_sec,end_sec,order_date,due_date,length,width,height,kolli_size
3,G0403-000040,generated-day-4,,A00583,6,9.201,16.128,8,21,2100,,,266400.0,291600.0,260.0,174.0,333.0,6
3,G0403-000040,generated-day-4,,A00876,6,7.926,14.424,8,30,3002,,,266400.0,291600.0,282.0,186.0,275.0,6
3,G0403-000040,generated-day-4,,A00376,12,18.299999999999997,13.115,7,36,3604,,,266400.0,291600.0,305.0,206.0,288.0,4
3,G0403-000040,generated-day-4,,A00155,24,6.589,10.019,5,19,1904,,,266400.0,291600.0,330.0,220.0,138.0,24
3,G0403-000040,generated-day-4,,A00252,12,12.611999999999998,11.369,8,46,4600,,,266400.0,291600.0,240.0,160.0,279.0,6
3,G0403-000040,generated-day-4,,A01173,6,9.353,14.81,7,5,504,,,266400.0,291600.0,261.0,173.0,328.0,6
3,G0403-000040,generated-day-4,,A01098,10,82.57999999999998,15.247,8,48,4802,,,266400.0,291600.0,366.0,366.0,366.0,1
3,G0403-000040,generated-day-4,,A01014,24,8.766,6.659,5,16,1602,,,266400.0,291600.0,239.0,177.0,150.0,12
3,G0403-000040,generated-day-4,,A00901,24,8.554,13.158,5,35,3500,,,266400.0,291600.0,360.0,240.0,150.0,24
3,G0403-000040,generated-day-4,,A00508,24,8.363,13.643,5,21,2104,,,266400.0,291600.0,361.0,247.0,153.0,24
3,G0403-000040,generated-day-4,,A00724,30,61.52,18.607,7,2,200,,,266400.0,291600.0,328.0,219.0,343.0,6
3,G0403-000040,generated-day-4,,A01252,6,9.326,13.754,7,28,2804,,,266400.0,291600.0,260.0,172.0,320.0,6
3,G0403-000040,generated-day-4,,A00596,6,7.127,12.514,3,29,2904,,,266400.0,291600.0,236.0,155.0,315.0,6
3,G0403-000040,generated-day-4,,A00375,24,21.81,16.474,8,41,4100,,,266400.0,291600.0,328.0,245.0,205.0,12
3,G0403-000040,generated-day-4,,A00553,6,6.401999999999999,11.856,3,41,4104,,,266400.0,291600.0,160.0,320.0,320.0,6
3,G0403-000040,generated-day-4,,A00316,18,38.373,17.562,6,14,1400,,,266400.0,291600.0,290.0,195.0,280.0,6
3,G0403-000040,generated-day-4,,A01176,6,8.381,16.178,1,18,1800,,,266400.0,291600.0,275.0,185.0,318.0,6
3,G0403-000040,generated-day-4,,A01052,48,12.782,10.171,5,21,2102,,,266400.0,291600.0,335.0,220.0,138.0,24
3,G0403-000040,generated-day-4,,A00889,6,6.2059999999999995,12.897,7,29,2904,,,266400.0,291600.0,245.0,145.0,320.0,6
3,G0403-000040,generated-day-4,,A00194,6,6.902999999999999,10.142,3,4,404,,,266400.0,291600.0,217.0,175.0,250.0,6
3,G0403-000040,generated-day-4,,A00592,24,8.683,13.579,5,41,4102,,,266400.0,291600.0,410.0,276.0,120.0,24
3,G0403-000040,generated-day-4,,A00117,12,18.968,15.235,8,11,1100,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000040,generated-day-4,,A00654,36,55.92,13.515,7,29,2902,,,266400.0,291600.0,250.0,167.0,315.0,6
3,G0403-000040,generated-day-4,,A00714,12,6.283000000000001,10.014,5,5,500,,,266400.0,291600.0,281.0,206.0,173.0,12
3,G0403-000040,generated-day-4,,A00295,6,9.365,13.919,7,22,2200,,,266400.0,291600.0,250.0,167.0,315.0,6
3,G0403-000040,generated-day-4,,A00765,6,9.304,14.5,8,35,3504,,,266400.0,291600.0,260.0,172.0,320.0,6
3,G0403-000040,generated-day-4,,A00052,6,6.264,11.95,8,33,3302,,,266400.0,291600.0,240.0,160.0,292.0,6
3,G0403-000040,generated-day-4,,A00088,60,63.620000000000005,12.768,7,3,304,,,266400.0,291600.0,166.0,219.0,316.0,6
3,G0403-000040,generated-day-4,,A00870,24,13.113,19.175,5,10,1004,,,266400.0,291600.0,406.0,270.0,170.0,24
3,G0403-000040,generated-day-4,,A00713,72,18.933,9.632,5,39,3902,,,266400.0,291600.0,330.0,220.0,138.0,24
3,G0403-000040,generated-day-4,,A00758,9,13.862,106.178,7,0,5,,,266400.0,291600.0,650.0,550.0,297.0,9
3,G0403-000040,generated-day-4,,A00859,12,12.91,10.912,8,27,2700,,,266400.0,291600.0,274.0,187.0,335.0,6
3,G0403-000040,generated-day-4,,A00240,24,9.878,17.779,4,12,1200,,,266400.0,291600.0,356.0,237.0,200.0,24
3,G0403-000040,generated-day-4,,A00562,6,8.005,14.61,7,22,2202,,,266400.0,291600.0,252.0,168.0,327.0,6
3,G0403-000040,generated-day-4,,A01054,24,12.488,19.731,4,34,3402,,,266400.0,291600.0,418.0,273.0,175.0,24
3,G0403-000040,generated-day-4,,A00389,12,4.218,6.733,6,3,304,,,266400.0,291600.0,176.0,237.0,148.0,12
3,G0403-000040,generated-day-4,,A00365,12,3.183,5.208,6,2,204,,,266400.0,291600.0,226.0,167.0,138.0,12
3,G0403-000040,generated-day-4,,A01223,12,12.704,17.853,6,24,2404,,,266400.0,291600.0,305.0,230.0,240.0,12
3,G0403-000040,generated-day-4,,A00907,6,9.522,17.063,7,15,1500,,,266400.0,291600.0,281.0,188.0,323.0,6
3,G0403-000040,generated-day-4,,A00335,12,15.463999999999999,14.056,8,30,3000,,,266400.0,291600.0,268.0,176.0,298.0,6
3,G0403-000040,generated-day-4,,A00491,12,12.703,19.484,4,13,1300,,,266400.0,291600.0,370.0,190.0,210.0,12
3,G0403-000040,generated-day-4,,A00779,36,55.098,17.205,8,11,1102,,,266400.0,291600.0,176.0,264.0,320.0,6
3,G0403-000040,generated-day-4,,A00994,48,26.612000000000002,10.17,5,6,600,,,266400.0,291600.0,284.0,207.0,173.0,12
3,G0403-000040,generated-day-4,,A00134,120,65.27999999999999,9.991,5,12,1204,,,266400.0,291600.0,279.0,207.0,173.0,12
3,G0403-000040,generated-day-4,,A01088,24,6.597000000000001,10.08,5,22,2202,,,266400.0,291600.0,332.0,219.0,138.0,24
3,G0403-000040,generated-day-4,,A00932,6,9.522,14.797,8,7,702,,,266400.0,291600.0,265.0,175.0,350.0,6
3,G0403-000040,generated-day-4,,A00427,36,55.692,17.06,7,15,1502,,,266400.0,291600.0,174.0,261.0,333.0,6
3,G0403-000040,generated-day-4,,A00863,6,12.117333333333331,20.412,6,40,4000,,,266400.0,291600.0,300.0,200.0,155.0,1
3,G0403-000040,generated-day-4,,A00716,6,7.362,13.404,3,31,3102,,,266400.0,291600.0,260.0,179.0,288.0,6
3,G0403-000040,generated-day-4,,A00771,6,12.680999999999997,18.095,7,1,104,,,266400.0,291600.0,305.0,206.0,288.0,6
3,G0403-000040,generated-day-4,,A00382,72,37.659000000000006,19.506,4,33,3300,,,266400.0,291600.0,400.0,270.0,172.0,24
3,G0403-000040,generated-day-4,,A00391,24,37.58,16.181,7,6,604,,,266400.0,291600.0,261.0,174.0,335.0,6
3,G0403-000040,generated-day-4,,A00610,6,6.469,13.668,8,18,1802,,,266400.0,291600.0,169.0,254.0,303.0,6
3,G0403-000040,generated-day-4,,A01241,6,6.634,12.019,3,37,3704,,,266400.0,291600.0,150.0,225.0,302.0,6
3,G0403-000040,generated-day-4,,A00290,96,42.836,18.843,4,39,3904,,,266400.0,291600.0,400.0,270.0,170.0,24
3,G0403-000040,generated-day-4,,A01073,24,12.589,19.909,4,28,2804,,,266400.0,291600.0,400.0,270.0,170.0,24
3,G0403-000040,generated-day-4,,A00320,12,4.238,6.743,5,2,204,,,266400.0,291600.0,349.0,232.0,148.0,12
3,G0403-000040,generated-day-4,,A00093,6,9.404,13.829,7,3,300,,,266400.0,291600.0,250.0,167.0,315.0,6
3,G0403-000041,generated-day-4,,A00009,18,24.976,127.368,7,0,3,,,266400.0,291600.0,580.0,720.0,305.0,9
3,G0403-000041,generated-day-4,,A00155,24,6.589,10.019,5,19,1904,,,266400.0,291600.0,330.0,220.0,138.0,24
3,G0403-000041,generated-day-4,,A00393,6,6.776,10.691,3,2,200,,,266400.0,291600.0,241.0,160.0,265.0,6
3,G0403-000041,generated-day-4,,A00211,18,18.945,12.326,8,26,2600,,,266400.0,291600.0,166.0,249.0,316.0,6
3,G0403-000041,generated-day-4,,A00100,12,18.464,14.578,8,36,3602,,,266400.0,291600.0,260.0,172.0,320.0,6
3,G0403-000041,generated-day-4,,A01120,6,10.802,19.879,7,4,402,,,266400.0,291600.0,268.0,178.0,303.0,6
3,G0403-000041,generated-day-4,,A00323,24,6.591,9.988,5,42,4200,,,266400.0,291600.0,329.0,220.0,138.0,24
3,G0403-000041,generated-day-4,,A00277,18,28.538999999999998,14.684,8,16,1602,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000041,generated-day-4,,A01138,12,12.445999999999998,11.493,8,35,3502,,,266400.0,291600.0,230.0,155.0,296.0,6
3,G0403-000041,generated-day-4,,A01091,12,19.046,17.431,8,13,1300,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000041,generated-day-4,,A00430,6,9.574,17.763,7,17,1704,,,266400.0,291600.0,252.0,168.0,340.0,6
3,G0403-000041,generated-day-4,,A01137,6,4.899,8.759,8,48,4800,,,266400.0,291600.0,229.0,150.0,255.0,6
3,G0403-000041,generated-day-4,,A01260,128,66.432,9.471,6,42,4204,,,266400.0,291600.0,300.0,200.0,150.0,1
3,G0403-000041,generated-day-4,,A01015,24,8.523,13.595,5,1,102,,,266400.0,291600.0,409.0,277.0,120.0,24
3,G0403-000041,generated-day-4,,A00361,12,4.282,6.804,6,2,203,,,266400.0,291600.0,252.0,180.0,150.0,12
3,G0403-000041,generated-day-4,,A00894,6,8.07,14.337,7,10,1000,,,266400.0,291600.0,252.0,168.0,303.0,6
3,G0403-000041,generated-day-4,,A00390,4,6.1,13.115,7,35,3504,,,266400.0,291600.0,215.0,200.0,305.0,4
3,G0403-000041,generated-day-4,,A00892,6,7.725,14.15,3,13,1302,,,266400.0,291600.0,281.0,191.0,269.0,6
3,G0403-000041,generated-day-4,,A00534,24,12.566000000000003,10.014,5,5,500,,,266400.0,291600.0,281.0,206.0,173.0,12
3,G0403-000041,generated-day-4,,A01097,6,9.218,16.638,8,8,802,,,266400.0,291600.0,270.0,180.0,350.0,6
3,G0403-000041,generated-day-4,,A00098,6,6.242,10.737,8,39,3904,,,266400.0,291600.0,234.0,156.0,284.0,6
3,G0403-000041,generated-day-4,,A00130,4,6.1,13.115,7,41,4100,,,266400.0,291600.0,196.0,196.0,300.0,4
3,G0403-000041,generated-day-4,,A00933,6,2.876,16.281,6,37,3702,,,266400.0,291600.0,380.0,205.0,209.0,6
3,G0403-000041,generated-day-4,,A00294,96,26.452,10.034,5,37,3704,,,266400.0,291600.0,220.0,165.0,138.0,24
3,G0403-000041,generated-day-4,,A00067,6,9.452,14.002,7,21,2102,,,266400.0,291600.0,250.0,167.0,315.0,6
3,G0403-000041,generated-day-4,,A01196,6,8.047,14.223,1,13,1304,,,266400.0,291600.0,257.0,170.0,315.0,6
3,G0403-000041,generated-day-4,,A00727,12,18.706,14.81,7,5,504,,,266400.0,291600.0,261.0,173.0,328.0,6
3,G0403-000041,generated-day-4,,A01082,96,50.78,18.842,4,42,4200,,,266400.0,291600.0,410.0,270.0,175.0,24
3,G0403-000041,generated-day-4,,A00935,6,7.081999999999999,12.385,1,22,2204,,,266400.0,291600.0,232.0,155.0,308.0,6
3,G0403-000041,generated-day-4,,A00133,24,12.701,19.435,4,21,2104,,,266400.0,291600.0,410.0,274.0,173.0,24
3,G0403-000041,generated-day-4,,A00687,18,9.525,38.882,6,39,3904,,,266400.0,291600.0,452.0,354.0,243.0,6
3,G0403-000041,generated-day-4,,A01173,30,46.765,14.81,7,5,504,,,266400.0,291600.0,261.0,173.0,328.0,6
3,G0403-000041,generated-day-4,,A00616,18,27.752999999999997,14.358,8,28,2800,,,266400.0,291600.0,260.0,172.0,320.0,6
3,G0403-000041,generated-day-4,,A00859,12,12.91,10.912,8,27,2700,,,266400.0,291600.0,274.0,187.0,335.0,6
3,G0403-000041,generated-day-4,,A01004,6,6.5440000000000005,14.92,8,45,4500,,,266400.0,291600.0,294.0,196.0,255.0,6
3,G0403-000041,generated-day-4,,A00080,6,9.336,15.398,7,22,2204,,,266400.0,291600.0,176.0,264.0,316.0,6
3,G0403-000041,generated-day-4,,A00464,6,7.129999999999999,13.402,2,13,1300,,,266400.0,291600.0,254.0,173.0,305.0,6
3,G0403-000042,generated-day-4,,A00773,12,2.632,4.315,6,9,904,,,266400.0,291600.0,222.0,169.0,115.0,12
3,G0403-000042,generated-day-4,,A00952,8,12.352,11.64,7,33,3304,,,266400.0,291600.0,196.0,196.0,303.0,4
3,G0403-000042,generated-day-4,,A00879,6,7.934,15.822,7,16,1600,,,266400.0,291600.0,271.0,178.0,328.0,6
3,G0403-000042,generated-day-4,,A01064,12,12.712,12.753,7,9,902,,,266400.0,291600.0,166.0,249.0,316.0,6
3,G0403-000042,generated-day-4,,A01073,24,12.589,19.909,4,28,2804,,,266400.0,291600.0,400.0,270.0,170.0,24
3,G0403-000042,generated-day-4,,A00910,78,119.834,16.638,8,8,802,,,266400.0,291600.0,407.0,269.0,229.0,6
3,G0403-000042,generated-day-4,,A00701,24,8.512,13.851,6,5,500,,,266400.0,291600.0,414.0,272.0,123.0,24
3,G0403-000042,generated-day-4,,A01240,12,5.193,9.147,3,39,3900,,,266400.0,291600.0,239.0,184.0,208.0,12
3,G0403-000042,generated-day-4,,A00423,6,9.462,17.199,8,12,1200,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000042,generated-day-4,,A01006,6,7.909000000000001,13.988,8,24,2400,,,266400.0,291600.0,255.0,170.0,305.0,6
3,G0403-000042,generated-day-4,,A00448,24,21.246,20.66,8,42,4200,,,266400.0,291600.0,327.0,243.0,260.0,12
3,G0403-000042,generated-day-4,,A00654,36,55.92,13.515,7,29,2902,,,266400.0,291600.0,250.0,167.0,315.0,6
3,G0403-000042,generated-day-4,,A00903,6,6.831,11.304,2,33,3302,,,266400.0,291600.0,236.0,165.0,301.0,6
3,G0403-000042,generated-day-4,,A00624,24,12.814,19.923,4,38,3802,,,266400.0,291600.0,400.0,270.0,170.0,24
3,G0403-000042,generated-day-4,,A00248,24,8.633,13.675,6,4,404,,,266400.0,291600.0,405.0,270.0,120.0,24
3,G0403-000042,generated-day-4,,A00877,24,12.907999999999998,18.663,4,29,2900,,,266400.0,291600.0,400.0,270.0,172.0,24
3,G0403-000042,generated-day-4,,A01004,6,6.5440000000000005,14.92,8,45,4500,,,266400.0,291600.0,294.0,196.0,255.0,6
3,G0403-000042,generated-day-4,,A00884,6,12.794,17.194,6,18,1800,,,266400.0,291600.0,290.0,195.0,280.0,6
3,G0403-000042,generated-day-4,,A00330,24,8.441,13.175,6,6,600,,,266400.0,291600.0,414.0,278.0,120.0,24
3,G0403-000042,generated-day-4,,A00430,6,9.574,17.763,7,17,1704,,,266400.0,291600.0,252.0,168.0,340.0,6
3,G0403-000042,generated-day-4,,A00906,6,4.293,5.718,4,4,402,,,266400.0,291600.0,234.0,115.0,191.0,6
3,G0403-000043,generated-day-4,,A00556,240,129.16,19.909,4,39,3900,,,266400.0,291600.0,400.0,270.0,172.0,24
3,G0403-000043,generated-day-4,,A01091,60,95.22999999999999,17.431,8,13,1300,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000043,generated-day-4,,A00781,4,20.196,8.198,8,49,4902,,,266400.0,291600.0,247.0,166.0,283.0,1
3,G0403-000043,generated-day-4,,A01106,30,39.125,14.132,8,23,2300,,,266400.0,291600.0,255.0,170.0,305.0,6
3,G0403-000043,generated-day-4,,A00376,44,67.1,13.115,7,36,3604,,,266400.0,291600.0,305.0,206.0,288.0,4
3,G0403-000043,generated-day-4,,A01079,12,18.51,14.084,7,19,1902,,,266400.0,291600.0,259.0,171.0,318.0,6
3,G0403-000043,generated-day-4,,A00277,12,19.026,14.684,8,16,1602,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000043,generated-day-4,,A00098,6,6.242,10.737,8,39,3904,,,266400.0,291600.0,234.0,156.0,284.0,6
3,G0403-000043,generated-day-4,,A00028,6,6.433,10.528,1,39,3902,,,266400.0,291600.0,240.0,160.0,300.0,6
3,G0403-000043,generated-day-4,,A00036,24,8.489,13.192,6,8,802,,,266400.0,291600.0,410.0,275.0,117.0,24
3,G0403-000043,generated-day-4,,A00859,6,6.455,10.912,8,27,2700,,,266400.0,291600.0,274.0,187.0,335.0,6
3,G0403-000043,generated-day-4,,A00121,24,37.808,14.002,7,21,2102,,,266400.0,291600.0,299.0,201.0,293.0,6
3,G0403-000043,generated-day-4,,A01046,6,6.392999999999999,13.029,7,16,1602,,,266400.0,291600.0,258.0,172.0,333.0,6
3,G0403-000043,generated-day-4,,A00318,12,4.27,6.597,5,26,2602,,,266400.0,291600.0,245.0,180.0,150.0,12
3,G0403-000043,generated-day-4,,A00914,54,69.92999999999999,14.418,7,34,3402,,,266400.0,291600.0,270.0,178.0,300.0,6
3,G0403-000043,generated-day-4,,A00615,24,9.51,16.601,4,10,1000,,,266400.0,291600.0,340.0,230.0,205.0,24
3,G0403-000043,generated-day-4,,A00664,6,6.492000000000001,10.875,8,35,3500,,,266400.0,291600.0,237.0,161.0,285.0,6
3,G0403-000043,generated-day-4,,A00889,6,6.2059999999999995,12.897,7,29,2904,,,266400.0,291600.0,245.0,145.0,320.0,6
3,G0403-000043,generated-day-4,,A00872,6,7.209,11.422,4,23,2351,,,266400.0,291600.0,155.0,230.0,315.0,6
3,G0403-000043,generated-day-4,,A00253,96,99.136,10.568,8,29,2902,,,266400.0,291600.0,240.0,160.0,272.0,6
3,G0403-000043,generated-day-4,,A00930,2,7.292,5.506,6,10,1002,,,266400.0,291600.0,290.0,148.0,116.0,1
3,G0403-000043,generated-day-4,,A00555,6,4.869,9.178,8,44,4400,,,266400.0,291600.0,217.0,145.0,278.0,6
3,G0403-000043,generated-day-4,,A00558,12,4.112,6.879,6,2,202,,,266400.0,291600.0,417.0,383.0,119.0,12
3,G0403-000043,generated-day-4,,A00779,30,45.915,17.205,8,11,1102,,,266400.0,291600.0,176.0,264.0,320.0,6
3,G0403-000043,generated-day-4,,A00117,12,18.968,15.235,8,11,1100,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000043,generated-day-4,,A00368,18,27.606,17.26,7,13,1304,,,266400.0,291600.0,258.0,172.0,331.0,6
3,G0403-000043,generated-day-4,,A00621,6,9.413,14.188,8,25,2500,,,266400.0,291600.0,250.0,167.0,315.0,6
3,G0403-000043,generated-day-4,,A00146,24,36.768,16.546,8,17,1700,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000043,generated-day-4,,A01040,6,7.584,12.621,1,25,2500,,,266400.0,291600.0,236.0,161.0,320.0,6
3,G0403-000043,generated-day-4,,A00511,30,31.044999999999998,10.604,8,45,4504,,,266400.0,291600.0,240.0,160.0,272.0,6
3,G0403-000043,generated-day-4,,A00668,12,5.4,8.658,2,17,1704,,,266400.0,291600.0,230.0,175.0,219.0,12
3,G0403-000043,generated-day-4,,A00386,6,9.441,14.95,8,16,1600,,,266400.0,291600.0,175.0,263.0,328.0,6
3,G0403-000043,generated-day-4,,A00446,4,6.372,11.777,7,41,4102,,,266400.0,291600.0,196.0,196.0,300.0,4
3,G0403-000043,generated-day-4,,A01042,24,8.364,13.049,5,10,1002,,,266400.0,291600.0,245.0,180.0,151.0,24
3,G0403-000043,generated-day-4,,A00572,6,6.331999999999999,12.978,7,31,3102,,,266400.0,291600.0,166.0,249.0,316.0,6
3,G0403-000043,generated-day-4,,A00226,12,5.829,9.31,1,27,2704,,,266400.0,291600.0,230.0,176.0,230.0,12
3,G0403-000043,generated-day-4,,A00315,6,6.343,9.634,8,32,3200,,,266400.0,291600.0,220.0,147.0,279.0,6
3,G0403-000043,generated-day-4,,A01151,6,7.460000000000001,11.894,2,38,3802,,,266400.0,291600.0,230.0,155.0,340.0,6
3,G0403-000043,generated-day-4,,A00932,6,9.522,14.797,8,7,702,,,266400.0,291600.0,265.0,175.0,350.0,6
3,G0403-000043,generated-day-4,,A00528,12,18.68,15.614,7,25,2502,,,266400.0,291600.0,266.0,176.0,342.0,6
3,G0403-000043,generated-day-4,,A00198,12,6.285,9.917,5,1,104,,,266400.0,291600.0,281.0,204.0,173.0,12
3,G0403-000043,generated-day-4,,A00438,8,4.098,6.336,2,30,3004,,,266400.0,291600.0,237.0,117.0,219.0,8
3,G0403-000043,generated-day-4,,A00107,6,9.34,12.653,8,24,2402,,,266400.0,291600.0,249.0,166.0,301.0,6
3,G0403-000043,generated-day-4,,A00360,6,6.889999999999999,10.989,1,6,604,,,266400.0,291600.0,230.0,155.0,295.0,6
3,G0403-000043,generated-day-4,,A00818,100,9.517,59.382,6,34,3402,,,266400.0,291600.0,493.0,438.0,275.0,100
3,G0403-000043,generated-day-4,,A00617,6,9.378,14.084,7,31,3104,,,266400.0,291600.0,259.0,171.0,318.0,6
3,G0403-000043,generated-day-4,,A01012,12,18.448,17.611,8,20,2002,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000043,generated-day-4,,A01152,168,44.695,9.943,5,30,3000,,,266400.0,291600.0,330.0,220.0,138.0,24
3,G0403-000043,generated-day-4,,A00942,12,12.584,19.931,6,26,2604,,,266400.0,291600.0,375.0,170.0,257.0,12
3,G0403-000043,generated-day-4,,A00359,12,12.669,17.855,6,24,2400,,,266400.0,291600.0,305.0,230.0,240.0,12
3,G0403-000043,generated-day-4,,A00313,12,12.834,12.216,8,43,4302,,,266400.0,291600.0,250.0,170.0,290.0,6
3,G0403-000043,generated-day-4,,A00172,12,6.527999999999999,9.991,5,12,1204,,,266400.0,291600.0,399.0,135.0,170.0,12
3,G0403-000043,generated-day-4,,A01241,6,6.634,12.019,3,37,3704,,,266400.0,291600.0,150.0,225.0,302.0,6
3,G0403-000043,generated-day-4,,A00465,12,12.627000000000002,19.78,6,20,2000,,,266400.0,291600.0,375.0,170.0,257.0,12
3,G0403-000043,generated-day-4,,A00474,6,7.190999999999999,15.517,3,38,3800,,,266400.0,291600.0,268.0,180.0,300.0,6
3,G0403-000043,generated-day-4,,A00448,24,21.246,20.66,8,42,4200,,,266400.0,291600.0,327.0,243.0,260.0,12
3,G0403-000043,generated-day-4,,A00809,6,8.193,14.222,1,40,4004,,,266400.0,291600.0,254.0,170.0,313.0,6
3,G0403-000043,generated-day-4,,A00667,18,27.630000000000003,16.46,7,14,1402,,,266400.0,291600.0,258.0,172.0,333.0,6
3,G0403-000043,generated-day-4,,A00130,16,24.4,13.115,7,41,4100,,,266400.0,291600.0,196.0,196.0,300.0,4
3,G0403-000043,generated-day-4,,A00282,60,92.96,16.524,7,13,1302,,,266400.0,291600.0,174.0,261.0,333.0,6
3,G0403-000043,generated-day-4,,A00119,6,6.456,13.03,8,32,3204,,,266400.0,291600.0,240.0,160.0,292.0,6
3,G0403-000043,generated-day-4,,A00171,21,4.825,78.239,7,0,2,,,266400.0,291600.0,390.0,590.0,292.0,21
3,G0403-000043,generated-day-4,,A00245,12,15.482,14.072,7,9,900,,,266400.0,291600.0,268.0,178.0,303.0,6
3,G0403-000043,generated-day-4,,A00080,6,9.336,15.398,7,22,2204,,,266400.0,291600.0,176.0,264.0,316.0,6
3,G0403-000043,generated-day-4,,A00335,6,7.731999999999999,14.056,8,30,3000,,,266400.0,291600.0,268.0,176.0,298.0,6
3,G0403-000043,generated-day-4,,A00631,6,7.66,14.604,2,39,3900,,,266400.0,291600.0,262.0,185.0,295.0,6
3,G0403-000043,generated-day-4,,A00009,9,12.488,127.368,7,0,3,,,266400.0,291600.0,580.0,720.0,305.0,9
3,G0403-000043,generated-day-4,,A00213,6,7.834,13.222,8,33,3304,,,266400.0,291600.0,255.0,170.0,305.0,6
3,G0403-000043,generated-day-4,,A00167,6,8.135,14.172,7,24,2404,,,266400.0,291600.0,252.0,168.0,327.0,6
3,G0403-000043,generated-day-4,,A00088,6,6.362,12.768,7,3,304,,,266400.0,291600.0,166.0,219.0,316.0,6
3,G0403-000043,generated-day-4,,A00453,96,50.6,10.014,5,9,900,,,266400.0,291600.0,278.0,206.0,173.0,12
3,G0403-000043,generated-day-4,,A00084,42,65.737,16.612,8,18,1800,,,266400.0,291600.0,265.0,175.0,355.0,6
3,G0403-000043,generated-day-4,,A00623,18,18.987,12.585,8,28,2802,,,266400.0,291600.0,166.0,249.0,316.0,6
3,G0403-000043,generated-day-4,,A00599,96,26.356,9.677,5,39,3904,,,266400.0,291600.0,330.0,220.0,138.0,24
3,G0403-000043,generated-day-4,,A00049,6,9.319,16.365,7,12,1202,,,266400.0,291600.0,265.0,175.0,330.0,6
3,G0403-000043,generated-day-4,,A00211,60,63.15,12.326,8,26,2600,,,266400.0,291600.0,166.0,249.0,316.0,6
3,G0403-000043,generated-day-4,,A00155,48,13.178,10.019,5,19,1904,,,266400.0,291600.0,330.0,220.0,138.0,24
3,G0403-000043,generated-day-4,,A01120,6,10.802,19.879,7,4,402,,,266400.0,291600.0,268.0,178.0,303.0,6
3,G0403-000043,generated-day-4,,A00952,4,6.176,11.64,7,33,3304,,,266400.0,291600.0,196.0,196.0,303.0,4
3,G0403-000043,generated-day-4,,A00205,12,18.808,13.829,7,3,300,,,266400.0,291600.0,255.0,170.0,319.0,6
3,G0403-000044,generated-day-4,,A00758,9,13.862,106.178,7,0,5,,,266400.0,291600.0,650.0,550.0,297.0,9
3,G0403-000044,generated-day-4,,A00167,6,8.135,14.172,7,24,2404,,,266400.0,291600.0,252.0,168.0,327.0,6
3,G0403-000044,generated-day-4,,A00616,12,18.502,14.358,8,28,2800,,,266400.0,291600.0,260.0,172.0,320.0,6
3,G0403-000044,generated-day-4,,A00898,6,2.645,4.974,4,7,705,,,266400.0,291600.0,179.0,123.0,219.0,6
3,G0403-000044,generated-day-4,,A00390,4,6.1,13.115,7,35,3504,,,266400.0,291600.0,215.0,200.0,305.0,4
3,G0403-000044,generated-day-4,,A00324,24,12.599,19.696,4,21,2100,,,266400.0,291600.0,411.0,277.0,173.0,24
3,G0403-000044,generated-day-4,,A00286,16,25.528,11.996,7,39,3900,,,266400.0,291600.0,196.0,196.0,300.0,4
3,G0403-000044,generated-day-4,,A00052,12,12.528,11.95,8,33,3302,,,266400.0,291600.0,240.0,160.0,292.0,6
3,G0403-000044,generated-day-4,,A01154,12,18.458,16.385,7,14,1400,,,266400.0,291600.0,255.0,170.0,308.0,6
3,G0403-000044,generated-day-4,,A00997,24,8.508,13.48,6,4,402,,,266400.0,291600.0,413.0,272.0,120.0,24
3,G0403-000044,generated-day-4,,A01194,72,25.719,13.25,5,37,3700,,,266400.0,291600.0,365.0,242.0,150.0,24
3,G0403-000044,generated-day-4,,A01258,24,8.553,13.213,5,36,3602,,,266400.0,291600.0,353.0,241.0,205.0,24
3,G0403-000044,generated-day-4,,A00823,12,18.434,15.854,7,15,1504,,,266400.0,291600.0,258.0,172.0,332.0,6
3,G0403-000044,generated-day-4,,A00366,6,8.367,16.68,2,34,3400,,,266400.0,291600.0,270.0,180.0,309.0,6
3,G0403-000044,generated-day-4,,A01026,48,25.848,19.364,4,19,1900,,,266400.0,291600.0,410.0,273.0,173.0,24
3,G0403-000044,generated-day-4,,A01242,24,8.595,13.213,5,38,3800,,,266400.0,291600.0,360.0,243.0,150.0,24
3,G0403-000044,generated-day-4,,A00932,6,9.522,14.797,8,7,702,,,266400.0,291600.0,265.0,175.0,350.0,6
3,G0403-000044,generated-day-4,,A00737,6,8.11,15.148,1,26,2602,,,266400.0,291600.0,260.0,175.0,323.0,6
3,G0403-000044,generated-day-4,,A01012,6,9.224,17.611,8,20,2002,,,266400.0,291600.0,265.0,175.0,355.0,6
